# conf  d[nm]
560	0.735
561	0.701
562	0.700
563	0.708
564	0.726
565	0.751
566	0.763
567	0.745
568	0.731
569	0.733
570	0.727
571	0.724
572	0.758
573	0.791
574	0.805
575	0.798
576	0.744
577	0.737
578	0.724
579	0.734
580	0.785
581	0.779
582	0.740
583	0.723
584	0.715
585	0.741
586	0.744
587	0.732
588	0.740
589	0.724
590	0.731
591	0.764
592	0.741
593	0.716
594	0.710
595	0.730
596	0.743
597	0.705
598	0.672
599	0.655
600	0.685
601	0.729
602	0.730
603	0.739
604	0.779
605	0.795
606	0.791
607	0.763
608	0.748
609	0.727
610	0.698
611	0.690
612	0.698
613	0.728
614	0.743
615	0.780
616	0.786
617	0.780
618	0.770
619	0.771
620	0.752
621	0.714
622	0.698
623	0.724
624	0.719
625	0.721
626	0.741
627	0.742
628	0.724
629	0.704
630	0.696
631	0.741
632	0.796
633	0.860
634	0.860
635	0.837
636	0.846
637	0.848
638	0.838
639	0.808
640	0.799
641	0.798
642	0.801
643	0.805
644	0.797
645	0.786
646	0.795
647	0.803
648	0.805
649	0.820
650	0.842
651	0.837
652	0.824
653	0.810
654	0.810
655	0.779
656	0.754
657	0.725
658	0.710
659	0.748
660	0.801
661	0.810
662	0.778
663	0.749
664	0.756
665	0.785
666	0.787
667	0.770
668	0.781
669	0.805
670	0.794
671	0.777
672	0.796
673	0.791
674	0.764
675	0.782
676	0.801
677	0.797
678	0.786
679	0.760
680	0.721
681	0.700
682	0.683
683	0.685
684	0.670
685	0.736
686	0.802
687	0.827
688	0.836
689	0.817
690	0.789
691	0.774
692	0.753
693	0.731
694	0.723
695	0.722
696	0.695
697	0.722
698	0.753
699	0.739
700	0.723
701	0.739
702	0.744
703	0.744
704	0.743
705	0.717
706	0.717
707	0.740
708	0.709
709	0.720
710	0.766
711	0.786
712	0.779
713	0.776
714	0.788
715	0.784
716	0.807
717	0.828
718	0.806
719	0.767
720	0.735
721	0.729
722	0.720
723	0.727
724	0.735
725	0.719
726	0.695
727	0.708
728	0.730
729	0.714
730	0.720
731	0.721
732	0.709
733	0.705
734	0.698
735	0.706
736	0.723
737	0.750
738	0.791
739	0.775
740	0.766
741	0.755
742	0.744
743	0.754
744	0.795
745	0.815
746	0.804
747	0.830
748	0.856
749	0.853
750	0.819
751	0.786
752	0.778
753	0.773
754	0.790
755	0.814
756	0.790
757	0.782
758	0.787
759	0.797
760	0.777
761	0.741
762	0.730
763	0.734
764	0.719
765	0.735
766	0.740
767	0.749
768	0.793
769	0.778
770	0.753
771	0.793
772	0.800
773	0.798
774	0.789
775	0.820
776	0.828
777	0.835
778	0.826
779	0.822
780	0.797
781	0.781
782	0.778
783	0.772
784	0.759
785	0.794
786	0.829
787	0.818
788	0.823
789	0.820
790	0.828
791	0.834
792	0.802
793	0.767
794	0.782
795	0.785
796	0.788
797	0.769
798	0.751
799	0.753
800	0.775
801	0.787
802	0.801
803	0.790
804	0.778
805	0.775
806	0.770
807	0.768
808	0.758
809	0.787
810	0.803
811	0.800
812	0.792
813	0.775
814	0.773
815	0.754
816	0.739
817	0.750
818	0.786
819	0.814
820	0.821
821	0.808
822	0.781
823	0.753
824	0.780
825	0.806
826	0.818
827	0.822
828	0.828
829	0.791
830	0.749
831	0.726
832	0.753
833	0.781
834	0.759
835	0.762
836	0.790
837	0.774
838	0.767
839	0.761
840	0.770
841	0.787
842	0.804
843	0.794
844	0.781
845	0.775
846	0.792
847	0.806
848	0.823
849	0.804
850	0.796
851	0.815
852	0.842
853	0.839
854	0.862
855	0.830
856	0.805
857	0.812
858	0.813
859	0.800
860	0.801
861	0.795
862	0.825
863	0.823
864	0.808
865	0.821
866	0.827
867	0.837
868	0.807
869	0.784
870	0.784
871	0.817
872	0.829
873	0.813
874	0.783
875	0.771
876	0.782
877	0.790
878	0.796
879	0.795
880	0.800
881	0.815
882	0.839
883	0.829
884	0.827
885	0.826
886	0.816
887	0.826
888	0.838
889	0.831
890	0.856
891	0.889
892	0.923
893	0.914
894	0.903
895	0.922
896	0.913
897	0.954
898	0.944
899	0.945
900	0.930
901	0.891
902	0.903
903	0.939
904	0.940
905	0.921
906	0.921
907	0.934
908	0.944
909	0.961
910	0.952
911	0.937
912	0.935
913	0.948
914	0.924
915	0.958
916	0.980
917	0.980
918	0.979
919	1.010
920	1.017
921	0.987
922	0.996
923	1.017
924	1.023
925	1.001
926	0.986
927	0.998
928	1.001
929	1.010
930	1.003
931	0.974
932	0.968
933	0.985
934	0.992
935	1.002
936	1.032
937	1.032
938	1.041
939	1.026
940	1.010
941	1.016
942	1.019
943	1.041
944	1.081
945	1.083
946	1.067
947	1.040
948	1.031
949	1.047
950	1.061
951	1.045
952	1.018
953	1.011
954	1.025
955	1.013
956	0.977
957	0.991
958	1.026
959	1.032
960	1.041
961	1.066
962	1.116
963	1.109
964	1.058
965	1.017
966	0.990
967	1.031
968	1.084
969	1.130
970	1.122
971	1.069
972	1.036
973	1.064
974	1.085
975	1.070
976	1.055
977	1.040
978	1.039
979	1.058
980	1.068
981	1.036
982	1.027
983	1.015
984	1.011
985	0.990
986	0.965
987	0.991
988	1.007
989	1.042
990	1.076
991	1.055
992	1.085
993	1.107
994	1.126
995	1.150
996	1.132
997	1.105
998	1.085
999	1.098
1000	1.078
1001	1.083
1002	1.085
1003	1.086
1004	1.098
1005	1.092
1006	1.066
1007	1.029
1008	1.062
1009	1.093
1010	1.131
1011	1.149
1012	1.151
1013	1.157
1014	1.158
1015	1.137
1016	1.110
1017	1.117
1018	1.126
1019	1.148
1020	1.119
1021	1.085
1022	1.072
1023	1.091
1024	1.088
1025	1.080
1026	1.098
1027	1.095
1028	1.097
1029	1.116
1030	1.118
1031	1.088
1032	1.110
1033	1.142
1034	1.154
1035	1.154
1036	1.145
1037	1.119
1038	1.054
1039	1.033
1040	1.073
1041	1.116
1042	1.146
1043	1.146
1044	1.110
1045	1.106
1046	1.087
1047	1.063
1048	1.104
1049	1.145
1050	1.164
1051	1.155
1052	1.138
1053	1.135
1054	1.149
1055	1.180
1056	1.208
1057	1.234
1058	1.239
1059	1.222
1060	1.217
1061	1.231
1062	1.278
1063	1.263
1064	1.215
1065	1.158
1066	1.140
1067	1.147
1068	1.164
1069	1.181
1070	1.201
1071	1.223
1072	1.257
1073	1.263
1074	1.224
1075	1.181
1076	1.161
1077	1.131
1078	1.124
1079	1.105
1080	1.090
1081	1.089
1082	1.132
1083	1.168
1084	1.166
1085	1.164
1086	1.143
1087	1.086
1088	1.069
1089	1.085
1090	1.130
1091	1.164
1092	1.216
1093	1.213
1094	1.212
1095	1.210
1096	1.185
1097	1.149
1098	1.132
1099	1.142
1100	1.178
1101	1.181
1102	1.154
1103	1.146
1104	1.142
1105	1.104
1106	1.087
1107	1.131
1108	1.170
1109	1.163
1110	1.152
1111	1.157
1112	1.158
1113	1.157
1114	1.168
1115	1.183
1116	1.174
1117	1.164
1118	1.143
1119	1.172
1120	1.199
1121	1.203
1122	1.154
1123	1.157
1124	1.144
1125	1.171
1126	1.206
1127	1.212
1128	1.209
1129	1.187
1130	1.167
1131	1.178
1132	1.200
1133	1.165
1134	1.145
1135	1.162
1136	1.172
1137	1.163
1138	1.160
1139	1.166
1140	1.142
1141	1.131
1142	1.127
1143	1.132
1144	1.130
1145	1.162
1146	1.168
1147	1.161
1148	1.139
1149	1.158
1150	1.142
1151	1.121
1152	1.120
1153	1.105
1154	1.123
1155	1.132
1156	1.118
1157	1.089
1158	1.086
1159	1.079
1160	1.058
1161	1.067
1162	1.060
1163	1.030
1164	1.027
1165	1.069
1166	1.130
1167	1.135
1168	1.134
1169	1.117
1170	1.117
1171	1.108
1172	1.128
1173	1.124
1174	1.118
1175	1.125
1176	1.135
1177	1.139
1178	1.135
1179	1.103
1180	1.087
1181	1.020
1182	0.998
1183	0.997
1184	1.007
1185	1.061
1186	1.085
1187	1.087
1188	1.108
1189	1.110
1190	1.118
1191	1.121
1192	1.116
1193	1.119
1194	1.158
1195	1.161
1196	1.157
1197	1.198
1198	1.216
1199	1.226
1200	1.242
1201	1.251
1202	1.264
1203	1.247
1204	1.238
1205	1.248
1206	1.234
1207	1.232
1208	1.234
1209	1.207
1210	1.198
1211	1.214
1212	1.227
1213	1.241
1214	1.268
1215	1.265
1216	1.250
1217	1.252
1218	1.297
1219	1.271
1220	1.222
1221	1.251
1222	1.263
1223	1.270
1224	1.251
1225	1.247
1226	1.252
1227	1.261
1228	1.292
1229	1.295
1230	1.247
1231	1.213
1232	1.217
1233	1.254
1234	1.243
1235	1.241
1236	1.274
1237	1.295
1238	1.306
1239	1.303
1240	1.292
1241	1.289
1242	1.273
1243	1.298
1244	1.308
1245	1.307
1246	1.303
1247	1.278
1248	1.249
1249	1.196
1250	1.175
1251	1.191
1252	1.200
1253	1.214
1254	1.216
1255	1.209
1256	1.227
1257	1.252
1258	1.246
1259	1.202
1260	1.171
1261	1.176
1262	1.220
1263	1.240
1264	1.256
1265	1.256
1266	1.270
1267	1.286
1268	1.310
1269	1.341
1270	1.331
1271	1.321
1272	1.280
1273	1.235
1274	1.210
1275	1.191
1276	1.186
1277	1.192
1278	1.198
1279	1.240
1280	1.261
1281	1.268
1282	1.268
1283	1.248
1284	1.241
1285	1.251
1286	1.262
1287	1.256
1288	1.278
1289	1.260
1290	1.244
1291	1.222
1292	1.206
1293	1.196
1294	1.227
1295	1.249
1296	1.281
1297	1.277
1298	1.296
1299	1.310
1300	1.290
1301	1.267
1302	1.244
1303	1.254
1304	1.262
1305	1.256
1306	1.252
1307	1.249
1308	1.247
1309	1.238
1310	1.250
1311	1.278
1312	1.304
1313	1.338
1314	1.342
1315	1.342
1316	1.355
1317	1.353
1318	1.318
1319	1.306
1320	1.290
1321	1.250
1322	1.244
1323	1.259
1324	1.279
1325	1.268
1326	1.252
1327	1.279
1328	1.274
1329	1.302
1330	1.326
1331	1.343
1332	1.374
1333	1.391
1334	1.394
1335	1.386
1336	1.370
1337	1.328
1338	1.290
1339	1.279
1340	1.289
1341	1.309
1342	1.281
1343	1.256
1344	1.242
1345	1.242
1346	1.266
1347	1.264
1348	1.276
1349	1.276
1350	1.282
1351	1.291
1352	1.304
1353	1.296
1354	1.288
1355	1.303
1356	1.336
1357	1.365
1358	1.380
1359	1.374
1360	1.363
1361	1.350
1362	1.336
1363	1.324
1364	1.314
1365	1.310
1366	1.326
1367	1.345
1368	1.358
1369	1.377
1370	1.381
1371	1.379
1372	1.398
1373	1.422
1374	1.424
1375	1.422
1376	1.394
1377	1.396
1378	1.356
1379	1.318
1380	1.306
1381	1.336
1382	1.374
1383	1.361
1384	1.333
1385	1.289
1386	1.281
1387	1.286
1388	1.269
1389	1.300
1390	1.340
1391	1.372
1392	1.362
1393	1.329
1394	1.304
1395	1.290
1396	1.284
1397	1.256
1398	1.264
1399	1.310
1400	1.375
1401	1.381
1402	1.382
1403	1.362
1404	1.353
1405	1.311
1406	1.276
1407	1.264
1408	1.268
1409	1.257
1410	1.284
1411	1.273
1412	1.255
1413	1.243
1414	1.245
1415	1.259
1416	1.289
1417	1.324
1418	1.349
1419	1.353
1420	1.351
1421	1.345
1422	1.323
1423	1.328
1424	1.346
1425	1.367
1426	1.383
1427	1.385
1428	1.375
1429	1.356
1430	1.353
1431	1.374
1432	1.350
1433	1.327
1434	1.326
1435	1.344
1436	1.334
1437	1.347
1438	1.399
1439	1.388
1440	1.393
1441	1.397
1442	1.385
1443	1.348
1444	1.306
1445	1.268
1446	1.268
1447	1.284
1448	1.331
1449	1.333
1450	1.335
1451	1.311
1452	1.312
1453	1.306
1454	1.290
1455	1.294
1456	1.318
1457	1.348
1458	1.350
1459	1.385
1460	1.381
1461	1.337
1462	1.311
1463	1.296
1464	1.301
1465	1.315
1466	1.313
1467	1.307
1468	1.336
1469	1.315
1470	1.273
1471	1.283
1472	1.329
1473	1.336
1474	1.316
1475	1.347
1476	1.366
1477	1.372
1478	1.392
1479	1.431
1480	1.441
1481	1.436
1482	1.435
1483	1.437
1484	1.423
1485	1.408
1486	1.411
1487	1.432
1488	1.421
1489	1.418
1490	1.420
1491	1.442
1492	1.468
1493	1.456
1494	1.415
1495	1.364
1496	1.348
1497	1.332
1498	1.333
1499	1.365
1500	1.353
1501	1.359
1502	1.406
1503	1.418
1504	1.419
1505	1.403
1506	1.381
1507	1.366
1508	1.341
1509	1.303
1510	1.298
1511	1.307
1512	1.304
1513	1.272
1514	1.280
1515	1.303
1516	1.336
1517	1.368
1518	1.393
1519	1.438
1520	1.441
1521	1.426
1522	1.395
1523	1.405
1524	1.397
1525	1.418
1526	1.452
1527	1.452
1528	1.408
1529	1.401
1530	1.421
1531	1.433
1532	1.419
1533	1.416
1534	1.431
1535	1.431
1536	1.419
1537	1.418
1538	1.417
1539	1.410
1540	1.421
1541	1.404
1542	1.379
1543	1.399
1544	1.448
1545	1.478
1546	1.499
1547	1.515
1548	1.493
1549	1.452
1550	1.410
1551	1.404
1552	1.415
1553	1.439
1554	1.464
1555	1.465
1556	1.445
1557	1.438
1558	1.441
1559	1.442
1560	1.453
1561	1.458
1562	1.475
1563	1.486
1564	1.489
1565	1.535
1566	1.529
1567	1.498
1568	1.517
1569	1.520
1570	1.503
1571	1.448
1572	1.432
1573	1.462
1574	1.491
1575	1.514
1576	1.481
1577	1.496
1578	1.502
1579	1.503
1580	1.467
1581	1.465
1582	1.491
1583	1.513
1584	1.524
1585	1.519
1586	1.520
1587	1.506
1588	1.484
1589	1.441
1590	1.440
1591	1.462
1592	1.491
1593	1.547
1594	1.560
1595	1.485
1596	1.455
1597	1.480
1598	1.482
1599	1.513
1600	1.511
1601	1.507
1602	1.509
1603	1.498
1604	1.473
1605	1.473
1606	1.478
1607	1.514
1608	1.536
1609	1.498
1610	1.481
1611	1.483
1612	1.515
1613	1.497
1614	1.500
1615	1.500
1616	1.495
1617	1.491
1618	1.493
1619	1.518
1620	1.493
1621	1.513
1622	1.542
1623	1.523
1624	1.521
1625	1.539
1626	1.579
1627	1.579
1628	1.553
1629	1.536
1630	1.502
1631	1.496
1632	1.514
1633	1.536
1634	1.512
1635	1.529
1636	1.534
1637	1.499
1638	1.459
1639	1.476
1640	1.457
1641	1.475
1642	1.500
1643	1.531
1644	1.555
1645	1.551
1646	1.555
1647	1.548
1648	1.532
1649	1.491
1650	1.476
1651	1.524
1652	1.560
1653	1.554
1654	1.565
1655	1.566
1656	1.565
1657	1.579
1658	1.593
1659	1.585
1660	1.585
1661	1.545
1662	1.516
1663	1.530
1664	1.553
1665	1.554
1666	1.555
1667	1.569
1668	1.569
1669	1.574
1670	1.569
1671	1.575
1672	1.590
1673	1.573
1674	1.540
1675	1.537
1676	1.564
1677	1.577
1678	1.524
1679	1.487
1680	1.461
1681	1.439
1682	1.424
1683	1.434
1684	1.463
1685	1.500
1686	1.512
1687	1.524
1688	1.532
1689	1.511
1690	1.543
1691	1.576
1692	1.567
1693	1.530
1694	1.520
1695	1.521
1696	1.519
1697	1.520
1698	1.502
1699	1.500
1700	1.521
1701	1.531
1702	1.541
1703	1.548
1704	1.544
1705	1.554
1706	1.586
1707	1.602
1708	1.592
1709	1.598
1710	1.586
1711	1.598
1712	1.602
1713	1.614
1714	1.626
1715	1.614
1716	1.579
1717	1.565
1718	1.551
1719	1.569
1720	1.566
1721	1.545
1722	1.573
1723	1.573
1724	1.564
1725	1.584
1726	1.558
1727	1.560
1728	1.556
1729	1.509
1730	1.508
1731	1.513
1732	1.509
1733	1.504
1734	1.498
1735	1.471
1736	1.461
1737	1.535
1738	1.552
1739	1.551
1740	1.537
1741	1.524
1742	1.545
1743	1.584
1744	1.610
1745	1.594
1746	1.566
1747	1.554
1748	1.549
1749	1.561
1750	1.567
1751	1.537
1752	1.521
1753	1.535
1754	1.569
1755	1.578
1756	1.543
1757	1.565
1758	1.569
1759	1.575
1760	1.593
1761	1.612
1762	1.609
1763	1.596
1764	1.579
1765	1.579
1766	1.590
1767	1.557
1768	1.571
1769	1.579
1770	1.606
1771	1.608
1772	1.649
1773	1.642
1774	1.635
1775	1.621
1776	1.593
1777	1.585
1778	1.607
1779	1.604
1780	1.597
1781	1.621
1782	1.641
1783	1.644
1784	1.650
1785	1.632
1786	1.601
1787	1.588
1788	1.587
1789	1.594
1790	1.636
1791	1.639
1792	1.613
1793	1.598
1794	1.605
1795	1.600
1796	1.560
1797	1.540
1798	1.563
1799	1.572
1800	1.585
1801	1.607
1802	1.630
1803	1.617
1804	1.579
1805	1.576
1806	1.568
1807	1.566
1808	1.532
1809	1.524
1810	1.545
1811	1.540
1812	1.548
1813	1.526
1814	1.534
1815	1.559
1816	1.547
1817	1.542
1818	1.552
1819	1.557
1820	1.542
1821	1.549
1822	1.574
1823	1.587
1824	1.597
1825	1.587
1826	1.585
1827	1.636
1828	1.621
1829	1.610
1830	1.609
1831	1.583
1832	1.551
1833	1.524
1834	1.550
1835	1.589
1836	1.609
1837	1.546
1838	1.520
1839	1.550
1840	1.591
1841	1.637
1842	1.653
1843	1.626
1844	1.624
1845	1.636
1846	1.618
1847	1.607
1848	1.594
1849	1.625
1850	1.639
1851	1.658
1852	1.650
1853	1.631
1854	1.637
1855	1.652
1856	1.662
1857	1.691
1858	1.708
1859	1.686
1860	1.636
1861	1.644
1862	1.660
1863	1.673
1864	1.670
1865	1.608
1866	1.613
1867	1.639
1868	1.640
1869	1.641
1870	1.633
1871	1.650
1872	1.648
1873	1.638
1874	1.649
1875	1.640
1876	1.641
1877	1.653
1878	1.686
1879	1.669
1880	1.646
1881	1.616
1882	1.623
1883	1.647
1884	1.691
1885	1.717
1886	1.673
1887	1.637
1888	1.600
1889	1.613
1890	1.642
1891	1.645
1892	1.658
1893	1.643
1894	1.611
1895	1.620
1896	1.620
1897	1.588
1898	1.607
1899	1.607
1900	1.628
1901	1.642
1902	1.672
1903	1.683
1904	1.701
1905	1.712
1906	1.706
1907	1.700
1908	1.687
1909	1.704
1910	1.726
1911	1.711
1912	1.678
1913	1.657
1914	1.670
1915	1.674
1916	1.663
1917	1.680
1918	1.672
1919	1.668
1920	1.663
1921	1.689
1922	1.707
1923	1.718
1924	1.720
1925	1.682
1926	1.655
1927	1.655
1928	1.671
1929	1.671
1930	1.665
1931	1.690
1932	1.702
1933	1.702
1934	1.719
1935	1.738
1936	1.731
1937	1.697
1938	1.689
1939	1.645
1940	1.633
1941	1.627
1942	1.645
1943	1.685
1944	1.654
1945	1.624
1946	1.639
1947	1.663
1948	1.644
1949	1.616
1950	1.602
1951	1.616
1952	1.639
1953	1.651
1954	1.639
1955	1.653
1956	1.656
1957	1.653
1958	1.656
1959	1.687
1960	1.707
1961	1.707
1962	1.683
1963	1.660
1964	1.643
1965	1.617
1966	1.624
1967	1.667
1968	1.676
1969	1.697
1970	1.695
1971	1.658
1972	1.641
1973	1.646
1974	1.677
1975	1.669
1976	1.681
1977	1.693
1978	1.710
1979	1.699
1980	1.695
1981	1.687
1982	1.706
1983	1.730
1984	1.706
1985	1.720
1986	1.742
1987	1.755
1988	1.720
1989	1.683
1990	1.657
1991	1.637
1992	1.611
1993	1.620
1994	1.638
1995	1.671
1996	1.686
1997	1.646
1998	1.618
1999	1.602
2000	1.617
2001	1.631
2002	1.638
2003	1.630
2004	1.653
2005	1.680
2006	1.698
2007	1.701
2008	1.712
2009	1.720
2010	1.699
2011	1.724
2012	1.723
2013	1.696
2014	1.697
2015	1.694
2016	1.705
2017	1.735
2018	1.717
2019	1.745
2020	1.756
2021	1.741
2022	1.681
2023	1.653
2024	1.663
2025	1.677
2026	1.692
2027	1.676
2028	1.664
2029	1.687
2030	1.737
2031	1.717
2032	1.710
2033	1.737
2034	1.716
2035	1.689
2036	1.700
2037	1.701
2038	1.734
2039	1.756
2040	1.749
2041	1.752
2042	1.724
2043	1.705
2044	1.717
2045	1.699
2046	1.702
2047	1.738
2048	1.721
2049	1.718
2050	1.736
2051	1.744
2052	1.770
2053	1.792
2054	1.788
2055	1.769
2056	1.738
2057	1.731
2058	1.732
2059	1.752
2060	1.787
2061	1.793
2062	1.802
2063	1.790
2064	1.751
2065	1.756
2066	1.739
2067	1.702
2068	1.694
2069	1.718
2070	1.727
2071	1.733
2072	1.746
2073	1.715
2074	1.735
2075	1.751
2076	1.733
2077	1.743
2078	1.728
2079	1.720
2080	1.711
2081	1.723
2082	1.750
2083	1.715
2084	1.709
2085	1.715
2086	1.748
2087	1.728
2088	1.736
2089	1.723
2090	1.719
2091	1.739
2092	1.736
2093	1.730
2094	1.704
2095	1.691
2096	1.689
2097	1.697
2098	1.738
2099	1.721
2100	1.734
2101	1.713
2102	1.711
2103	1.736
2104	1.771
2105	1.767
2106	1.780
2107	1.779
2108	1.778
2109	1.759
2110	1.737
2111	1.736
2112	1.720
2113	1.686
2114	1.671
2115	1.693
2116	1.735
2117	1.726
2118	1.724
2119	1.735
2120	1.741
2121	1.728
2122	1.735
2123	1.738
2124	1.746
2125	1.751
2126	1.767
2127	1.776
2128	1.749
2129	1.736
2130	1.716
2131	1.741
2132	1.781
2133	1.756
2134	1.713
2135	1.712
2136	1.718
2137	1.740
2138	1.718
2139	1.722
